nLiens,nAuditEntries,nTotalNotes,oCancelled,oNumDays
1.00,1187.00,36.00,0.00,31.00
6.00,749.00,9.00,1.00,45.00
2.00,624.00,7.00,1.00,45.00
2.00,1434.00,39.00,0.00,50.00
0.00,874.00,24.00,0.00,28.00
1.00,2133.00,45.00,0.00,41.00
2.00,414.00,5.00,1.00,45.00
1.00,606.00,8.00,1.00,45.00
1.00,440.00,5.00,1.00,45.00
1.00,1281.00,33.00,0.00,59.00
0.00,345.00,4.00,0.00,192.00
3.00,1006.00,33.00,1.00,45.00
1.00,1201.00,21.00,0.00,45.00
0.00,1426.00,41.00,0.00,41.00
0.00,224.00,3.00,1.00,45.00
1.00,888.00,27.00,0.00,56.00
0.00,1524.00,42.00,0.00,64.00
1.00,1167.00,24.00,0.00,50.00
2.00,1561.00,40.00,0.00,59.00
1.00,994.00,22.00,0.00,38.00
1.00,1051.00,21.00,0.00,43.00
1.00,812.00,21.00,0.00,34.00
1.00,631.00,9.00,1.00,45.00
1.00,1501.00,47.00,0.00,35.00
0.00,702.00,15.00,1.00,45.00
1.00,1253.00,55.00,0.00,126.00
1.00,521.00,6.00,1.00,45.00
1.00,1081.00,32.00,0.00,84.00
1.00,1615.00,37.00,0.00,35.00
2.00,1434.00,53.00,0.00,52.00
2.00,551.00,13.00,1.00,45.00
2.00,714.00,27.00,0.00,48.00
1.00,1547.00,30.00,0.00,38.00
1.00,998.00,27.00,0.00,56.00
1.00,1504.00,45.00,0.00,56.00
3.00,962.00,21.00,0.00,104.00
1.00,488.00,10.00,0.00,24.00
1.00,693.00,8.00,0.00,51.00
0.00,1098.00,3.00,1.00,45.00
0.00,1291.00,31.00,0.00,24.00
0.00,404.00,6.00,1.00,45.00
1.00,1060.00,21.00,0.00,51.00
1.00,722.00,21.00,0.00,37.00
2.00,739.00,21.00,0.00,65.00
1.00,922.00,20.00,0.00,43.00
1.00,335.00,6.00,0.00,192.00
0.00,1115.00,31.00,0.00,45.00
0.00,300.00,4.00,1.00,45.00
0.00,2097.00,72.00,0.00,42.00
1.00,985.00,12.00,0.00,52.00
0.00,1287.00,28.00,0.00,41.00
1.00,1490.00,60.00,0.00,57.00
2.00,633.00,12.00,0.00,24.00
2.00,686.00,13.00,0.00,77.00
7.00,429.00,8.00,0.00,217.00
2.00,689.00,15.00,0.00,43.00
0.00,1589.00,45.00,0.00,20.00
0.00,377.00,9.00,1.00,45.00
1.00,946.00,13.00,0.00,104.00
3.00,856.00,22.00,0.00,97.00
2.00,847.00,30.00,0.00,36.00
1.00,759.00,21.00,0.00,40.00
1.00,907.00,22.00,0.00,44.00
1.00,1188.00,33.00,0.00,160.00
2.00,571.00,9.00,1.00,45.00
1.00,1076.00,40.00,0.00,112.00
1.00,1217.00,38.00,0.00,124.00
2.00,1152.00,42.00,0.00,78.00
1.00,1506.00,44.00,0.00,96.00
1.00,798.00,20.00,0.00,75.00
0.00,1498.00,30.00,0.00,30.00
1.00,762.00,22.00,0.00,36.00
0.00,1365.00,38.00,0.00,63.00
1.00,1274.00,36.00,0.00,33.00
1.00,474.00,6.00,1.00,45.00
4.00,455.00,8.00,0.00,96.00
13.00,832.00,20.00,0.00,96.00
3.00,434.00,7.00,0.00,96.00
0.00,586.00,4.00,1.00,45.00
0.00,519.00,14.00,1.00,45.00
2.00,475.00,8.00,1.00,45.00
2.00,585.00,9.00,0.00,96.00
1.00,422.00,4.00,1.00,45.00
1.00,401.00,3.00,1.00,45.00
1.00,411.00,7.00,1.00,45.00
0.00,1396.00,35.00,0.00,30.00
1.00,729.00,16.00,0.00,22.00
1.00,1198.00,33.00,0.00,34.00
1.00,617.00,10.00,0.00,41.00
0.00,427.00,8.00,1.00,45.00
0.00,209.00,4.00,1.00,45.00
1.00,2043.00,47.00,0.00,26.00
0.00,401.00,7.00,1.00,45.00
1.00,748.00,12.00,0.00,76.00
0.00,944.00,23.00,0.00,30.00
1.00,610.00,11.00,0.00,22.00
3.00,643.00,22.00,1.00,45.00
2.00,815.00,18.00,0.00,195.00
1.00,632.00,12.00,0.00,42.00
0.00,953.00,19.00,0.00,42.00
1.00,563.00,12.00,0.00,23.00
1.00,794.00,23.00,0.00,47.00
1.00,824.00,22.00,0.00,30.00
1.00,939.00,17.00,0.00,15.00
2.00,583.00,13.00,0.00,55.00
0.00,1315.00,35.00,0.00,26.00
2.00,1500.00,49.00,0.00,27.00
2.00,681.00,12.00,0.00,33.00
1.00,1369.00,39.00,0.00,33.00
1.00,895.00,20.00,0.00,43.00
1.00,1723.00,67.00,0.00,33.00
1.00,364.00,8.00,0.00,191.00
2.00,1739.00,63.00,0.00,72.00
0.00,395.00,4.00,1.00,45.00
1.00,621.00,13.00,0.00,57.00
1.00,715.00,10.00,0.00,41.00
1.00,865.00,22.00,0.00,127.00
2.00,1140.00,27.00,0.00,112.00
0.00,213.00,3.00,1.00,45.00
1.00,693.00,16.00,1.00,45.00
0.00,1455.00,37.00,0.00,41.00
1.00,1306.00,31.00,0.00,30.00
1.00,1323.00,28.00,0.00,44.00
1.00,1644.00,33.00,0.00,49.00
0.00,1530.00,44.00,0.00,29.00
1.00,924.00,17.00,0.00,34.00
2.00,735.00,9.00,1.00,45.00
0.00,2441.00,86.00,0.00,48.00
3.00,1008.00,20.00,0.00,41.00
1.00,892.00,17.00,0.00,33.00
1.00,1465.00,28.00,0.00,23.00
1.00,871.00,20.00,0.00,96.00
2.00,516.00,13.00,0.00,96.00
2.00,1259.00,35.00,0.00,96.00
2.00,394.00,5.00,1.00,45.00
2.00,573.00,17.00,0.00,47.00
1.00,1329.00,42.00,0.00,41.00
1.00,876.00,16.00,0.00,40.00
1.00,1386.00,31.00,0.00,125.00
1.00,423.00,5.00,1.00,45.00
1.00,615.00,14.00,1.00,45.00
1.00,465.00,5.00,1.00,45.00
1.00,1079.00,29.00,1.00,45.00
2.00,477.00,10.00,1.00,45.00
1.00,867.00,25.00,0.00,96.00
1.00,1047.00,29.00,0.00,49.00
4.00,650.00,6.00,1.00,45.00
2.00,382.00,6.00,0.00,191.00
2.00,608.00,17.00,0.00,85.00
3.00,390.00,6.00,0.00,191.00
1.00,1087.00,24.00,0.00,51.00
1.00,1929.00,62.00,0.00,28.00
1.00,849.00,26.00,0.00,49.00
1.00,664.00,15.00,0.00,42.00
0.00,999.00,20.00,0.00,26.00
1.00,881.00,15.00,0.00,30.00
1.00,1628.00,40.00,0.00,83.00
1.00,561.00,11.00,0.00,26.00
1.00,657.00,19.00,0.00,22.00
1.00,1252.00,43.00,0.00,27.00
1.00,395.00,6.00,1.00,45.00
0.00,481.00,10.00,1.00,45.00
0.00,1449.00,54.00,1.00,45.00
0.00,299.00,4.00,1.00,45.00
0.00,263.00,4.00,1.00,45.00
2.00,889.00,25.00,0.00,98.00
1.00,447.00,8.00,1.00,45.00
0.00,320.00,9.00,1.00,45.00
2.00,1498.00,53.00,0.00,68.00
1.00,452.00,6.00,1.00,45.00
2.00,1519.00,44.00,0.00,124.00
1.00,378.00,4.00,1.00,45.00
1.00,781.00,25.00,0.00,35.00
1.00,1041.00,31.00,0.00,46.00
1.00,912.00,25.00,0.00,70.00
0.00,682.00,18.00,0.00,21.00
3.00,338.00,4.00,0.00,190.00
1.00,391.00,6.00,1.00,45.00
0.00,743.00,24.00,1.00,45.00
2.00,990.00,26.00,0.00,62.00
1.00,674.00,9.00,0.00,49.00
1.00,1039.00,33.00,0.00,35.00
0.00,1464.00,32.00,0.00,48.00
2.00,1079.00,20.00,0.00,229.00
1.00,1542.00,40.00,0.00,33.00
1.00,1708.00,47.00,0.00,53.00
1.00,1133.00,27.00,0.00,28.00
1.00,550.00,10.00,1.00,45.00
1.00,703.00,17.00,0.00,32.00
1.00,375.00,5.00,1.00,45.00
1.00,882.00,9.00,0.00,95.00
1.00,585.00,10.00,0.00,34.00
2.00,1106.00,40.00,0.00,97.00
2.00,588.00,12.00,0.00,56.00
0.00,467.00,7.00,1.00,45.00
7.00,477.00,7.00,1.00,45.00
2.00,584.00,12.00,0.00,36.00
2.00,1078.00,40.00,0.00,67.00
3.00,690.00,20.00,0.00,28.00
0.00,414.00,4.00,1.00,45.00
1.00,587.00,9.00,1.00,45.00
1.00,1308.00,33.00,0.00,27.00
1.00,1079.00,28.00,0.00,33.00
2.00,321.00,5.00,0.00,190.00
1.00,1302.00,38.00,0.00,18.00
1.00,1166.00,32.00,0.00,54.00
1.00,310.00,5.00,0.00,190.00
1.00,557.00,12.00,0.00,49.00
10.00,668.00,17.00,1.00,45.00
1.00,554.00,12.00,0.00,35.00
2.00,367.00,5.00,1.00,45.00
2.00,934.00,25.00,0.00,40.00
1.00,980.00,37.00,0.00,57.00
1.00,680.00,16.00,0.00,40.00
1.00,533.00,10.00,0.00,25.00
3.00,535.00,10.00,1.00,45.00
1.00,1162.00,33.00,0.00,33.00
1.00,683.00,15.00,0.00,41.00
1.00,695.00,9.00,0.00,49.00
1.00,1073.00,19.00,0.00,42.00
1.00,647.00,17.00,0.00,33.00
2.00,958.00,19.00,0.00,56.00
1.00,976.00,21.00,0.00,33.00
1.00,1400.00,50.00,0.00,48.00
3.00,1618.00,38.00,0.00,47.00
0.00,421.00,6.00,1.00,45.00
2.00,1067.00,21.00,0.00,92.00
1.00,1038.00,29.00,1.00,45.00
0.00,1255.00,22.00,0.00,39.00
1.00,525.00,15.00,0.00,29.00
1.00,872.00,19.00,0.00,130.00
0.00,1247.00,41.00,0.00,27.00
1.00,975.00,23.00,0.00,39.00
1.00,1301.00,39.00,0.00,39.00
0.00,669.00,22.00,1.00,45.00
1.00,1291.00,31.00,0.00,26.00
0.00,400.00,4.00,1.00,45.00
1.00,715.00,17.00,0.00,35.00
1.00,670.00,19.00,0.00,63.00
1.00,1037.00,33.00,0.00,29.00
0.00,431.00,3.00,1.00,45.00
2.00,369.00,3.00,1.00,45.00
0.00,1820.00,48.00,0.00,28.00
2.00,964.00,24.00,0.00,70.00
1.00,1592.00,42.00,0.00,84.00
1.00,447.00,6.00,1.00,45.00
1.00,711.00,17.00,0.00,36.00
1.00,417.00,7.00,1.00,45.00
1.00,513.00,10.00,1.00,45.00
2.00,1154.00,26.00,0.00,33.00
0.00,1387.00,37.00,0.00,41.00
0.00,767.00,21.00,1.00,45.00
1.00,432.00,4.00,1.00,45.00
0.00,438.00,7.00,1.00,45.00
1.00,520.00,10.00,1.00,45.00
5.00,1925.00,72.00,0.00,60.00
1.00,1403.00,51.00,0.00,60.00
3.00,732.00,16.00,0.00,49.00
1.00,692.00,11.00,0.00,39.00
2.00,552.00,4.00,1.00,45.00
1.00,718.00,25.00,0.00,40.00
1.00,367.00,4.00,1.00,45.00
1.00,1553.00,46.00,0.00,31.00
1.00,998.00,24.00,0.00,53.00
1.00,1200.00,36.00,0.00,70.00
1.00,828.00,31.00,0.00,56.00
2.00,809.00,30.00,0.00,53.00
1.00,728.00,24.00,0.00,42.00
0.00,517.00,9.00,1.00,45.00
2.00,811.00,17.00,0.00,39.00
2.00,419.00,7.00,1.00,45.00
1.00,373.00,4.00,1.00,45.00
1.00,737.00,20.00,0.00,32.00
1.00,321.00,4.00,0.00,189.00
2.00,1090.00,26.00,0.00,182.00
2.00,1215.00,37.00,0.00,55.00
1.00,1064.00,29.00,0.00,47.00
2.00,446.00,5.00,1.00,45.00
1.00,1164.00,30.00,0.00,61.00
1.00,914.00,14.00,0.00,94.00
0.00,709.00,24.00,0.00,28.00
1.00,1387.00,32.00,0.00,34.00
1.00,570.00,10.00,0.00,33.00
2.00,573.00,17.00,0.00,35.00
1.00,949.00,29.00,0.00,74.00
1.00,564.00,10.00,0.00,35.00
0.00,1251.00,37.00,0.00,53.00
2.00,699.00,8.00,1.00,45.00
3.00,553.00,13.00,0.00,31.00
6.00,914.00,25.00,1.00,45.00
1.00,567.00,9.00,0.00,33.00
1.00,613.00,11.00,0.00,75.00
1.00,320.00,4.00,0.00,189.00
0.00,1287.00,38.00,0.00,52.00
2.00,691.00,17.00,0.00,35.00
1.00,342.00,4.00,0.00,189.00
1.00,1343.00,40.00,0.00,31.00
1.00,555.00,13.00,0.00,53.00
5.00,400.00,7.00,1.00,45.00
1.00,556.00,12.00,0.00,48.00
1.00,429.00,8.00,0.00,214.00
3.00,373.00,4.00,0.00,214.00
1.00,356.00,5.00,0.00,214.00
1.00,877.00,17.00,0.00,28.00
1.00,415.00,4.00,1.00,45.00
1.00,642.00,22.00,0.00,28.00
0.00,642.00,19.00,0.00,21.00
1.00,742.00,23.00,1.00,45.00
2.00,1833.00,60.00,0.00,38.00
5.00,354.00,8.00,0.00,189.00
2.00,468.00,7.00,1.00,45.00
1.00,871.00,24.00,0.00,39.00
1.00,641.00,17.00,0.00,24.00
0.00,1591.00,59.00,0.00,27.00
0.00,1130.00,37.00,1.00,45.00
1.00,1303.00,27.00,0.00,91.00
1.00,539.00,20.00,1.00,45.00
2.00,998.00,15.00,0.00,61.00
6.00,496.00,6.00,1.00,45.00
1.00,1066.00,23.00,0.00,38.00
1.00,1927.00,57.00,0.00,35.00
1.00,968.00,18.00,0.00,41.00
1.00,797.00,23.00,0.00,59.00
1.00,1048.00,22.00,0.00,61.00
2.00,950.00,17.00,0.00,38.00
2.00,425.00,5.00,1.00,45.00
0.00,442.00,8.00,1.00,45.00
2.00,650.00,16.00,1.00,45.00
1.00,412.00,6.00,1.00,45.00
2.00,1400.00,43.00,0.00,74.00
1.00,813.00,12.00,0.00,49.00
1.00,1214.00,13.00,0.00,94.00
0.00,520.00,11.00,1.00,45.00
1.00,706.00,9.00,0.00,49.00
1.00,1421.00,51.00,0.00,34.00
0.00,526.00,11.00,1.00,45.00
1.00,619.00,12.00,0.00,21.00
1.00,1526.00,46.00,0.00,42.00
0.00,815.00,28.00,0.00,53.00
3.00,824.00,14.00,1.00,45.00
1.00,3344.00,88.00,0.00,158.00
1.00,989.00,29.00,0.00,28.00
1.00,1427.00,58.00,0.00,40.00
1.00,384.00,4.00,1.00,45.00
2.00,409.00,4.00,1.00,45.00
2.00,511.00,9.00,1.00,45.00
1.00,449.00,5.00,1.00,45.00
1.00,382.00,3.00,1.00,45.00
0.00,466.00,9.00,1.00,45.00
1.00,1511.00,31.00,0.00,59.00
0.00,1688.00,52.00,0.00,24.00
3.00,990.00,34.00,1.00,45.00
1.00,795.00,19.00,0.00,40.00
0.00,843.00,17.00,1.00,45.00
1.00,833.00,12.00,0.00,94.00
2.00,703.00,22.00,0.00,48.00
1.00,1096.00,24.00,0.00,28.00
1.00,705.00,20.00,0.00,40.00
2.00,1164.00,25.00,0.00,26.00
1.00,652.00,14.00,1.00,45.00
1.00,1753.00,67.00,0.00,96.00
1.00,793.00,31.00,0.00,42.00
2.00,907.00,29.00,0.00,52.00
0.00,987.00,26.00,0.00,53.00
1.00,1020.00,21.00,0.00,60.00
1.00,424.00,5.00,1.00,45.00
2.00,588.00,16.00,0.00,91.00
2.00,625.00,17.00,0.00,91.00
1.00,557.00,13.00,0.00,91.00
6.00,647.00,14.00,0.00,91.00
2.00,651.00,14.00,0.00,91.00
1.00,925.00,23.00,0.00,37.00
2.00,1234.00,40.00,0.00,105.00
2.00,673.00,13.00,1.00,45.00
1.00,559.00,18.00,1.00,45.00
1.00,1303.00,31.00,0.00,35.00
1.00,753.00,11.00,0.00,21.00
0.00,1066.00,34.00,0.00,52.00
9.00,470.00,4.00,0.00,91.00
1.00,894.00,24.00,0.00,44.00
5.00,403.00,4.00,0.00,91.00
0.00,263.00,5.00,1.00,45.00
2.00,441.00,5.00,0.00,91.00
1.00,611.00,10.00,0.00,91.00
1.00,1052.00,21.00,0.00,38.00
2.00,612.00,11.00,1.00,45.00
0.00,768.00,15.00,1.00,45.00
0.00,657.00,8.00,0.00,45.00
0.00,217.00,5.00,1.00,45.00
2.00,491.00,11.00,1.00,45.00
1.00,378.00,6.00,1.00,45.00
1.00,685.00,19.00,0.00,57.00
2.00,1049.00,19.00,0.00,36.00
1.00,1517.00,38.00,0.00,29.00
1.00,380.00,6.00,1.00,45.00
1.00,1736.00,72.00,0.00,60.00
1.00,382.00,5.00,1.00,45.00
0.00,238.00,9.00,1.00,45.00
1.00,323.00,6.00,0.00,186.00
2.00,584.00,15.00,0.00,45.00
0.00,395.00,8.00,1.00,45.00
0.00,568.00,18.00,1.00,45.00
2.00,718.00,21.00,0.00,44.00
1.00,706.00,8.00,0.00,71.00
1.00,580.00,14.00,0.00,80.00
0.00,1433.00,44.00,0.00,31.00
1.00,560.00,10.00,0.00,31.00
2.00,373.00,6.00,0.00,186.00
2.00,610.00,17.00,0.00,45.00
1.00,539.00,9.00,0.00,23.00
1.00,581.00,9.00,0.00,30.00
1.00,1454.00,44.00,0.00,36.00
0.00,506.00,6.00,1.00,45.00
1.00,1181.00,30.00,0.00,58.00
2.00,612.00,12.00,0.00,22.00
1.00,694.00,15.00,0.00,37.00
2.00,559.00,13.00,0.00,30.00
1.00,641.00,18.00,0.00,45.00
1.00,596.00,13.00,0.00,31.00
0.00,1737.00,57.00,0.00,35.00
1.00,989.00,16.00,0.00,14.00
1.00,570.00,10.00,0.00,32.00
0.00,1258.00,28.00,0.00,51.00
0.00,585.00,15.00,0.00,10.00
2.00,391.00,4.00,1.00,45.00
2.00,1005.00,19.00,0.00,58.00
2.00,1016.00,18.00,0.00,56.00
0.00,1179.00,32.00,0.00,119.00
1.00,1279.00,37.00,0.00,49.00
1.00,968.00,17.00,0.00,50.00
0.00,339.00,4.00,0.00,211.00
0.00,250.00,4.00,1.00,45.00
0.00,696.00,11.00,0.00,45.00
1.00,1041.00,36.00,0.00,87.00
2.00,333.00,5.00,0.00,186.00
1.00,378.00,6.00,1.00,45.00
1.00,519.00,6.00,1.00,45.00
0.00,418.00,3.00,1.00,45.00
1.00,1033.00,32.00,0.00,36.00
1.00,696.00,16.00,0.00,37.00
0.00,924.00,18.00,1.00,45.00
2.00,641.00,14.00,1.00,45.00
0.00,1642.00,35.00,0.00,25.00
1.00,1133.00,38.00,0.00,53.00
1.00,435.00,9.00,1.00,45.00
2.00,1054.00,24.00,0.00,25.00
0.00,567.00,13.00,1.00,45.00
1.00,404.00,11.00,1.00,45.00
0.00,1658.00,39.00,0.00,39.00
3.00,599.00,11.00,0.00,23.00
1.00,889.00,14.00,0.00,39.00
1.00,580.00,10.00,0.00,32.00
2.00,752.00,18.00,0.00,52.00
2.00,327.00,5.00,0.00,186.00
1.00,663.00,9.00,0.00,46.00
1.00,896.00,13.00,0.00,28.00
1.00,708.00,17.00,0.00,37.00
0.00,1191.00,37.00,0.00,25.00
3.00,665.00,19.00,0.00,43.00
1.00,450.00,7.00,1.00,45.00
1.00,478.00,9.00,0.00,186.00
1.00,377.00,6.00,1.00,45.00
1.00,479.00,8.00,1.00,45.00
0.00,570.00,6.00,1.00,45.00
1.00,827.00,11.00,0.00,39.00
0.00,1566.00,51.00,0.00,81.00
4.00,413.00,5.00,0.00,186.00
1.00,376.00,5.00,0.00,186.00
0.00,1221.00,46.00,0.00,35.00
0.00,1626.00,37.00,0.00,28.00
1.00,1297.00,51.00,0.00,49.00
2.00,596.00,15.00,0.00,17.00
1.00,1135.00,34.00,0.00,35.00
0.00,492.00,9.00,1.00,45.00
0.00,1150.00,36.00,0.00,39.00
1.00,491.00,11.00,0.00,39.00
1.00,651.00,10.00,0.00,37.00
3.00,504.00,8.00,1.00,45.00
1.00,448.00,11.00,1.00,45.00
2.00,1376.00,38.00,0.00,52.00
1.00,415.00,7.00,1.00,45.00
1.00,450.00,11.00,1.00,45.00
2.00,726.00,24.00,0.00,44.00
1.00,892.00,25.00,0.00,49.00
1.00,937.00,29.00,0.00,38.00
2.00,662.00,15.00,1.00,45.00
1.00,505.00,10.00,0.00,90.00
1.00,446.00,5.00,0.00,90.00
0.00,932.00,25.00,0.00,43.00
1.00,1289.00,30.00,0.00,57.00
0.00,2007.00,64.00,0.00,41.00
0.00,630.00,13.00,0.00,36.00
4.00,1247.00,37.00,0.00,84.00
1.00,2144.00,81.00,0.00,55.00
0.00,1677.00,52.00,0.00,66.00
3.00,1079.00,19.00,0.00,55.00
1.00,1311.00,38.00,0.00,43.00
1.00,1339.00,49.00,0.00,90.00
1.00,479.00,8.00,1.00,45.00
4.00,453.00,6.00,1.00,45.00
1.00,374.00,5.00,1.00,45.00
1.00,1028.00,33.00,0.00,76.00
3.00,682.00,17.00,1.00,45.00
2.00,750.00,15.00,0.00,36.00
1.00,1229.00,28.00,0.00,48.00
1.00,313.00,5.00,0.00,185.00
1.00,657.00,16.00,0.00,28.00
1.00,753.00,15.00,0.00,38.00
1.00,2046.00,51.00,0.00,52.00
2.00,644.00,19.00,0.00,66.00
1.00,400.00,7.00,1.00,45.00
0.00,940.00,25.00,1.00,45.00
2.00,388.00,5.00,1.00,45.00
1.00,646.00,12.00,0.00,57.00
1.00,1003.00,29.00,0.00,90.00
1.00,585.00,10.00,0.00,29.00
1.00,600.00,15.00,0.00,41.00
2.00,742.00,21.00,1.00,45.00
1.00,1321.00,32.00,0.00,24.00
0.00,240.00,6.00,1.00,45.00
1.00,2152.00,63.00,0.00,70.00
2.00,485.00,11.00,1.00,45.00
1.00,712.00,22.00,0.00,27.00
1.00,1899.00,60.00,0.00,43.00
2.00,418.00,7.00,1.00,45.00
2.00,984.00,32.00,0.00,87.00
1.00,552.00,10.00,0.00,16.00
1.00,972.00,34.00,0.00,70.00
0.00,213.00,3.00,1.00,45.00
0.00,392.00,7.00,0.00,185.00
0.00,874.00,18.00,0.00,41.00
0.00,1244.00,42.00,0.00,31.00
1.00,283.00,4.00,1.00,45.00
1.00,822.00,30.00,0.00,49.00
1.00,345.00,6.00,0.00,185.00
1.00,828.00,20.00,0.00,51.00
2.00,1555.00,54.00,0.00,38.00
1.00,414.00,9.00,1.00,45.00
0.00,1483.00,49.00,0.00,73.00
0.00,1324.00,29.00,0.00,57.00
1.00,1221.00,44.00,0.00,31.00
1.00,381.00,5.00,1.00,45.00
0.00,558.00,8.00,1.00,45.00
0.00,1809.00,54.00,0.00,27.00
1.00,641.00,13.00,0.00,36.00
1.00,1442.00,50.00,0.00,44.00
1.00,745.00,20.00,0.00,36.00
2.00,628.00,8.00,1.00,45.00
1.00,731.00,20.00,0.00,23.00
1.00,481.00,11.00,0.00,22.00
0.00,1142.00,19.00,0.00,28.00
1.00,1570.00,41.00,0.00,49.00
1.00,976.00,14.00,0.00,28.00
1.00,1121.00,26.00,0.00,57.00
1.00,979.00,29.00,1.00,45.00
1.00,1008.00,17.00,0.00,36.00
0.00,442.00,10.00,1.00,45.00
2.00,1079.00,20.00,0.00,57.00
0.00,233.00,2.00,1.00,45.00
0.00,544.00,8.00,1.00,45.00
1.00,1636.00,49.00,0.00,55.00
0.00,286.00,6.00,1.00,45.00
2.00,873.00,16.00,0.00,57.00
1.00,1246.00,30.00,0.00,36.00
2.00,1043.00,22.00,0.00,34.00
1.00,1079.00,21.00,0.00,34.00
0.00,884.00,15.00,0.00,90.00
0.00,1337.00,28.00,0.00,56.00
3.00,1859.00,73.00,0.00,59.00
1.00,487.00,12.00,0.00,16.00
0.00,1670.00,44.00,0.00,27.00
1.00,479.00,9.00,0.00,22.00
1.00,659.00,11.00,0.00,76.00
1.00,1482.00,39.00,0.00,36.00
1.00,617.00,17.00,0.00,36.00
1.00,421.00,6.00,1.00,45.00
1.00,1916.00,44.00,0.00,43.00
1.00,1279.00,44.00,0.00,101.00
2.00,959.00,28.00,0.00,24.00
1.00,399.00,5.00,1.00,45.00
0.00,553.00,10.00,1.00,45.00
1.00,621.00,19.00,0.00,29.00
0.00,1398.00,28.00,0.00,27.00
0.00,1814.00,59.00,0.00,56.00
1.00,682.00,17.00,0.00,35.00
1.00,728.00,11.00,0.00,44.00
0.00,1625.00,44.00,0.00,101.00
2.00,866.00,21.00,0.00,37.00
1.00,1095.00,21.00,0.00,37.00
1.00,401.00,5.00,1.00,45.00
3.00,595.00,9.00,1.00,45.00
0.00,1250.00,27.00,0.00,26.00
6.00,656.00,13.00,0.00,89.00
2.00,509.00,11.00,0.00,89.00
3.00,489.00,8.00,0.00,89.00
1.00,507.00,10.00,0.00,89.00
1.00,632.00,19.00,0.00,89.00
2.00,615.00,15.00,0.00,89.00
1.00,408.00,8.00,0.00,89.00
1.00,519.00,9.00,1.00,45.00
0.00,307.00,4.00,1.00,45.00
1.00,1180.00,25.00,0.00,50.00
2.00,424.00,4.00,1.00,45.00
2.00,475.00,8.00,0.00,89.00
1.00,824.00,17.00,0.00,56.00
2.00,588.00,14.00,0.00,89.00
2.00,470.00,7.00,0.00,89.00
4.00,531.00,9.00,0.00,89.00
4.00,427.00,5.00,0.00,89.00
1.00,712.00,15.00,0.00,89.00
1.00,648.00,15.00,0.00,35.00
0.00,1241.00,50.00,0.00,26.00
1.00,1609.00,44.00,0.00,35.00
1.00,1530.00,39.00,0.00,69.00
1.00,604.00,19.00,1.00,45.00
2.00,473.00,6.00,0.00,89.00
1.00,436.00,6.00,1.00,45.00
1.00,1412.00,53.00,0.00,117.00
2.00,918.00,27.00,0.00,78.00
2.00,1085.00,21.00,0.00,92.00
1.00,636.00,14.00,0.00,55.00
2.00,471.00,5.00,1.00,45.00
2.00,1105.00,34.00,0.00,37.00
1.00,575.00,11.00,0.00,51.00
2.00,556.00,16.00,0.00,43.00
1.00,549.00,10.00,0.00,21.00
0.00,1056.00,23.00,1.00,45.00
1.00,571.00,15.00,0.00,61.00
1.00,548.00,10.00,0.00,30.00
2.00,808.00,26.00,1.00,45.00
3.00,505.00,14.00,0.00,37.00
1.00,983.00,30.00,0.00,48.00
1.00,662.00,17.00,0.00,50.00
2.00,832.00,23.00,0.00,37.00
1.00,977.00,23.00,0.00,28.00
1.00,571.00,11.00,0.00,29.00
1.00,562.00,14.00,0.00,37.00
1.00,729.00,9.00,1.00,45.00
1.00,392.00,3.00,1.00,45.00
3.00,305.00,4.00,0.00,184.00
2.00,1147.00,22.00,0.00,33.00
2.00,548.00,12.00,0.00,43.00
1.00,541.00,16.00,0.00,30.00
2.00,645.00,18.00,1.00,45.00
1.00,397.00,3.00,1.00,45.00
1.00,1621.00,48.00,0.00,134.00
0.00,1429.00,60.00,0.00,22.00
1.00,375.00,7.00,1.00,45.00
1.00,1005.00,25.00,0.00,56.00
3.00,766.00,19.00,1.00,45.00
2.00,1082.00,18.00,0.00,117.00
0.00,1385.00,40.00,0.00,26.00
1.00,1224.00,30.00,0.00,28.00
0.00,629.00,8.00,0.00,40.00
1.00,871.00,22.00,0.00,48.00
2.00,988.00,21.00,0.00,62.00
2.00,780.00,23.00,0.00,47.00
2.00,1508.00,26.00,0.00,36.00
1.00,569.00,14.00,1.00,45.00
1.00,1617.00,48.00,0.00,26.00
1.00,1009.00,30.00,0.00,57.00
1.00,556.00,16.00,0.00,40.00
2.00,1670.00,44.00,0.00,29.00
1.00,1210.00,45.00,0.00,103.00
1.00,663.00,18.00,0.00,23.00
3.00,413.00,5.00,1.00,45.00
4.00,909.00,27.00,1.00,45.00
1.00,1151.00,21.00,0.00,41.00
1.00,688.00,9.00,0.00,56.00
1.00,1475.00,26.00,0.00,37.00
1.00,1134.00,27.00,0.00,35.00
1.00,454.00,6.00,1.00,45.00
1.00,1122.00,16.00,0.00,89.00
1.00,728.00,21.00,0.00,22.00
1.00,1803.00,35.00,0.00,189.00
1.00,740.00,23.00,0.00,16.00
1.00,1408.00,52.00,0.00,34.00
1.00,378.00,6.00,1.00,45.00
0.00,205.00,4.00,1.00,45.00
0.00,605.00,13.00,0.00,27.00
0.00,349.00,6.00,1.00,45.00
1.00,329.00,7.00,0.00,184.00
1.00,1513.00,52.00,0.00,43.00
0.00,1291.00,38.00,0.00,26.00
1.00,699.00,15.00,0.00,37.00
2.00,1026.00,24.00,0.00,43.00
1.00,768.00,23.00,0.00,22.00
